"subject" "activity" "timebodyaccelerationmeany" "timebodyaccelerationmeanz" "timebodyaccelerationstandarddeviationx" "timebodyaccelerationstandarddeviationy" "timebodyaccelerationstandarddeviationz" "timegravityaccelerationmeanx" "timegravityaccelerationmeany" "timegravityaccelerationmeanz" "timegravityaccelerationstandarddeviationx" "timegravityaccelerationstandarddeviationy" "timegravityaccelerationstandarddeviationz" "timebodyaccelerationjerkmeanx" "timebodyaccelerationjerkmeany" "timebodyaccelerationjerkmeanz" "timebodyaccelerationjerkstandarddeviationx" "timebodyaccelerationjerkstandarddeviationy" "timebodyaccelerationjerkstandarddeviationz" "timebodygyroscopemeanx" "timebodygyroscopemeany" "timebodygyroscopemeanz" "timebodygyroscopestandarddeviationx" "timebodygyroscopestandarddeviationy" "timebodygyroscopestandarddeviationz" "timebodygyroscopejerkmeanx" "timebodygyroscopejerkmeany" "timebodygyroscopejerkmeanz" "timebodygyroscopejerkstandarddeviationx" "timebodygyroscopejerkstandarddeviationy" "timebodygyroscopejerkstandarddeviationz" "timebodyaccelerationmagnitudemean" "timebodyaccelerationmagnitudestandarddeviation" "timegravityaccelerationmagnitudemean" "timegravityaccelerationmagnitudestandarddeviation" "timebodyaccelerationjerkmagnitudemean" "timebodyaccelerationjerkmagnitudestandarddeviation" "timebodygyroscopemagnitudemean" "timebodygyroscopemagnitudestandarddeviation" "timebodygyroscopejerkmagnitudemean" "timebodygyroscopejerkmagnitudestandarddeviation" "frequencydomainsignalbodyaccelerationmeanx" "frequencydomainsignalbodyaccelerationmeany" "frequencydomainsignalbodyaccelerationmeanz" "frequencydomainsignalbodyaccelerationstandarddeviationx" "frequencydomainsignalbodyaccelerationstandarddeviationy" "frequencydomainsignalbodyaccelerationstandarddeviationz" "frequencydomainsignalbodyaccelerationmeanfreqx" "frequencydomainsignalbodyaccelerationmeanfreqy" "frequencydomainsignalbodyaccelerationmeanfreqz" "frequencydomainsignalbodyaccelerationjerkmeanx" "frequencydomainsignalbodyaccelerationjerkmeany" "frequencydomainsignalbodyaccelerationjerkmeanz" "frequencydomainsignalbodyaccelerationjerkstandarddeviationx" "frequencydomainsignalbodyaccelerationjerkstandarddeviationy" "frequencydomainsignalbodyaccelerationjerkstandarddeviationz" "frequencydomainsignalbodyaccelerationjerkmeanfreqx" "frequencydomainsignalbodyaccelerationjerkmeanfreqy" "frequencydomainsignalbodyaccelerationjerkmeanfreqz" "frequencydomainsignalbodygyroscopemeanx" "frequencydomainsignalbodygyroscopemeany" "frequencydomainsignalbodygyroscopemeanz" "frequencydomainsignalbodygyroscopestandarddeviationx" "frequencydomainsignalbodygyroscopestandarddeviationy" "frequencydomainsignalbodygyroscopestandarddeviationz" "frequencydomainsignalbodygyroscopemeanfreqx" "frequencydomainsignalbodygyroscopemeanfreqy" "frequencydomainsignalbodygyroscopemeanfreqz" "frequencydomainsignalbodyaccelerationmagnitudemean" "frequencydomainsignalbodyaccelerationmagnitudestandarddeviation" "frequencydomainsignalbodyaccelerationmagnitudemeanfreq" "frequencydomainsignalbodybodyaccelerationjerkmagnitudemean" "frequencydomainsignalbodybodyaccelerationjerkmagnitudestandarddeviation" "frequencydomainsignalbodybodyaccelerationjerkmagnitudemeanfreq" "frequencydomainsignalbodybodygyroscopemagnitudemean" "frequencydomainsignalbodybodygyroscopemagnitudestandarddeviation" "frequencydomainsignalbodybodygyroscopemagnitudemeanfreq" "frequencydomainsignalbodybodygyroscopejerkmagnitudemean" "frequencydomainsignalbodybodygyroscopejerkmagnitudestandarddeviation" "frequencydomainsignalbodybodygyroscopejerkmagnitudemeanfreq"
20 "STANDING" 0.268595205636364 -0.0192867074389394 -0.111651090326263 -0.650788909160606 -0.456259753985354 0.279772765037879 0.657243899191919 -0.0686181655555556 0.10679036740404 -0.958324946717172 -0.953576080606061 0.209288995046465 0.0835868911373737 0.00611187765247475 -0.00607491491689899 -0.659309592116667 -0.606793100151515 0.181348585754753 -0.0256483096989899 -0.0789307564061111 0.082163496089899 -0.70994810379798 -0.642839666627273 -0.218725057538889 -0.0953189767722222 -0.0424081459060606 -0.0556613228575758 -0.733941115257576 -0.716353299126263 -0.176238209498485 -0.56833411675101 -0.0535753704768182 -0.56833411675101 -0.0535753704768182 -0.663144565966667 -0.0995492941299495 -0.581261642571717 0.0595781919444444 -0.730864782378788 -0.0559939783818182 -0.645734537631313 -0.506320391156566 -0.659532033916162 -0.654036248306667 -0.466298670467677 -0.809246308585859 -0.192436788947475 -0.0522809912542424 -0.96464532979798 -0.674120731307722 -0.629326860401515 -0.734465775308081 -0.674575997207071 -0.609033040979596 -0.384646464646465 -0.0582666224645455 -0.31606973410101 -0.965539618585859 -0.663525228784343 -0.642043649208939 -0.587217933571212 -0.726226342060606 -0.646762421016667 -0.815743644090909 -0.171197488890051 -0.225985834516768 -0.980322045808081 -0.603443252690404 -0.807384186762626 -0.624864825479798 -0.621138091371919 -0.899951898843434 -0.620333736627273 -0.653958606511717 -0.883708883989899 -0.622423519494949 -0.718871385552626 -0.93233926449495
21 "SITTING" 0.277466525522059 -0.0176664578561765 -0.10877848058848 -0.672323867377451 -0.565585190336299 0.115715630752696 0.645775957808824 -0.0750963071446078 0.0321851774362745 -0.965586634460784 -0.969330818455882 -0.043004634573652 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.699763344205784 -0.66515912310562 0.177158601301471 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.79617228689951 -0.765057760637255 -0.00276565434828431 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 -0.792483156720588 -0.815859336004902 -0.147096820937623 -0.620309259553676 -0.0386087193459135 -0.620309259553676 -0.0386087193459135 -0.703461275879657 -0.0731918015763971 -0.693779224517157 -0.0888848806166912 -0.807817403137255 -0.143709884891667 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.665349663426471 -0.578748586831863 -0.824472095862745 -0.230976168156039 0.0412761403403333 -0.96774569370098 -0.71641413145049 -0.678615118728922 -0.767351986555392 -0.709800728388235 -0.674102360655147 -0.358137254901961 0.0168697571497059 -0.161814485722304 -0.968571202818627 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.811026710110294 -0.771388318823529 -0.80730223129902 -0.089010657789951 -0.18645796643924 -0.97818946129902 -0.658664719514706 -0.75862068877451 -0.583876378965196 -0.679742584809363 -0.865312790536765 -0.59207221201152 -0.776473060171569 -0.904725992990196 -0.588907241585049 -0.826275026053922 -0.901104885754902
22 "SITTING" 0.279241531908081 -0.0168623073762273 -0.108558951083333 -0.631563159137374 -0.593370593093586 0.212296882165 0.675242930959596 0.0235808363131313 0.236637160405404 -0.970886422525252 -0.964866300237374 0.305017283941919 0.0847162929146465 0.0189573433473737 -0.00354166441267677 -0.66465053739798 -0.649008826582323 0.110570665258081 -0.0122820553981818 -0.0909878213994949 0.0846177356545455 -0.743170551461616 -0.836307422323232 -0.22370343649798 -0.106045772136364 -0.0372238262065657 -0.0543623901222222 -0.760885591313131 -0.898549452979798 -0.15848161890404 -0.597799544011717 -0.141626985224798 -0.597799544011717 -0.141626985224798 -0.687293447142929 -0.0472494584333333 -0.704296113121212 -0.000175028711616161 -0.838758636363636 -0.0768498138126263 -0.672665603776768 -0.606166993241414 -0.750810842838384 -0.617357217010101 -0.613102962343434 -0.818958818439394 -0.131892357275758 0.0276203708297475 -0.959210818080808 -0.680088110645454 -0.65888895869697 -0.795524533080808 -0.678917860634848 -0.663075714679899 -0.305454545454545 0.119210082873737 -0.165402424496465 -0.959435522626263 -0.700048715979798 -0.844099768484848 -0.712700262257576 -0.758195876909091 -0.83351028510101 -0.813653779136364 -0.189229316364141 -0.236699285483182 -0.959010287676768 -0.657999241032323 -0.733194008030303 -0.584505209137879 -0.667449371934343 -0.896264228979798 -0.572317682328283 -0.781388848888889 -0.905464905959596 -0.520219663417879 -0.865397185555556 -0.925925925449495
22 "STANDING" 0.267565895829268 -0.016771104312122 -0.108849744982114 -0.408498997088862 -0.326700060089431 0.141701249601626 0.503385126178862 0.0442736759186992 0.234681679495935 -0.938572531056911 -0.945180370293496 0.0328299521769106 0.0700672625147154 0.00930099346105691 -0.0131640140761789 -0.456687476 -0.417944389701626 0.237369165343089 -0.00112339350162602 -0.10137018874878 0.0758043878666667 -0.619856056592683 -0.699934248861789 -0.0160486563910569 -0.114427759866748 -0.0404541723047154 -0.0644152729899187 -0.625212511333333 -0.797747537235772 -0.192250422121951 -0.353264495414634 -0.0489752827666667 -0.353264495414634 -0.0489752827666667 -0.484983543582927 0.0580321887804878 -0.530408052165854 -0.0699202841469106 -0.723727568292683 -0.0746451809130081 -0.469793729799187 -0.350425993027642 -0.58511773696748 -0.386658942001626 -0.358594356956098 -0.75297060599187 -0.260134797944057 0.0526188638219512 -0.918057872520325 -0.482177496374797 -0.438179681174797 -0.649840836666667 -0.479376250713415 -0.436851876529854 -0.319674796747968 -0.0182142946280488 -0.19938838128374 -0.922698157235772 -0.54222877499187 -0.706565563170732 -0.531747806138211 -0.645407507130081 -0.699201260894309 -0.78188954300813 -0.123747121876179 -0.142857751796829 -0.927800984878049 -0.439651188565854 -0.643397811463415 -0.540946249747967 -0.453431441817886 -0.897018969105691 -0.413231693418699 -0.642492204065041 -0.880758807560976 -0.538298539341463 -0.773520124878049 -0.912504838536585
23 "STANDING" 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.622594039757258 -0.532078546615699 0.204291205108333 0.662324737580645 0.0146209197354839 0.0518662466372043 -0.964393040295699 -0.960318907096774 0.159071830793521 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.608183751830914 -0.61898123051828 0.272328065232151 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.755738625241935 -0.500338191139785 -0.231299588568925 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 -0.728692138333333 -0.546043593651882 -0.30079017879457 -0.532754757205108 -0.11980388690914 -0.532754757205108 -0.11980388690914 -0.58640067170914 -0.0548695924814516 -0.544207964433387 -0.10463410029086 -0.623412641977151 0.0134625077265323 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.633839114436559 -0.554471679592177 -0.796112489841398 -0.20872442068086 0.0297877248998253 -0.909623236021505 -0.617521836605645 -0.628231338392742 -0.578870810235484 -0.635054351475538 -0.636977610060753 -0.272043010752688 0.0173580639424731 -0.124670179855 -0.90978923577957 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.779197054064516 -0.50785054741371 -0.837041155887097 -0.0251692798377688 -0.0592724696043011 -0.965257828225806 -0.529029284118011 -0.825917686405914 -0.630005218853495 -0.542663319457527 -0.879928314034946 -0.681184723083333 -0.534657191683602 -0.903225807564516 -0.617142129177151 -0.584111049810215 -0.915429254032258
24 "LAYING" 0.276767046391076 -0.0176822460103885 -0.107914503687664 -0.675459176298425 -0.582490655185302 0.084690275920105 0.69498126808399 0.0729509702152231 0.0623227714146982 -0.975329699658793 -0.96089816664042 -0.0682256632774278 0.0784735003467192 0.00396900308574016 -0.00700960558805774 -0.74030054488189 -0.685979796261942 0.03127746760958 -0.0212578096847769 -0.0782440202677165 0.0841740375981627 -0.776199049939633 -0.763365457296588 -0.052708779152231 -0.0998294248142257 -0.0390749421383202 -0.0552987683401575 -0.764490030609974 -0.792718702440945 -0.112961231426877 -0.620032665162467 0.00596607212448819 -0.620032665162467 0.00596607212448819 -0.713667423769029 0.0124381577168504 -0.682447212750656 -0.0306228875627297 -0.791646550787402 -0.0159949722580052 -0.707613779580052 -0.611509042586877 -0.65585899482231 -0.664356691751496 -0.594676790059055 -0.829800120942257 -0.263352298517585 -0.0176079240963255 -0.962554466115486 -0.752245372493438 -0.703641614506562 -0.719655747391076 -0.751378154304462 -0.688280461860892 -0.277690288713911 -0.0570423475325459 -0.23113163252252 -0.964895950498688 -0.722607377748032 -0.753710479580053 -0.70948857687664 -0.794063529133858 -0.771969808976378 -0.855733549650919 -0.0501078590267979 -0.0975347609866142 -0.987388091706037 -0.650121872273806 -0.821341298212598 -0.630239074390551 -0.696845583388451 -0.852101818929134 -0.510962120490945 -0.754131617480315 -0.892455751931759 -0.616326058035171 -0.795019165380577 -0.90167895508399
25 "STANDING" 0.275301467772127 -0.0193221769314914 -0.10962903098044 -0.716264537547677 -0.531421035602689 -0.0232163159468215 0.672386622127139 0.0471601427530562 0.239226040930391 -0.950017091344743 -0.901088770963325 -0.00150967354816626 0.0817657442063814 0.00638633884442543 -0.010346171499489 -0.79682335007335 -0.722502919364303 -0.068508769675379 -0.00298151164792176 -0.083900354157824 0.0993606079900489 -0.683131970775061 -0.752261013276284 -0.149042765371638 -0.108263884562298 -0.0389884753435208 -0.0555782223647433 -0.768682473178484 -0.902628080757946 -0.116503418508093 -0.583377749713936 0.0233690471588655 -0.583377749713936 0.0233690471588655 -0.783445354474328 -0.113521480359364 -0.625733064258924 0.012931100845379 -0.849630706259169 -0.247997611451589 -0.748416509682152 -0.600027697242054 -0.738509947579462 -0.705223686579951 -0.529064652290954 -0.918375022315403 -0.306657190525183 -0.108650116189389 -0.989882439877751 -0.804144642836186 -0.740570312249389 -0.849504849486553 -0.807712525721271 -0.721707668572127 -0.407041564792176 -0.110793009529829 -0.347751351072054 -0.992053083031785 -0.672197763601467 -0.81313379207824 -0.746832213594132 -0.690398481943765 -0.723584437530562 -0.87016271804401 -0.207601176327873 -0.349146931885306 -0.99345603398533 -0.69501971 -0.778602142325183 -0.595202505013692 -0.779190075892421 -0.911902820464548 -0.506172195461858 -0.754236109755501 -0.889787474767726 -0.541920945777213 -0.875970674743276 -0.910117591471883
26 "STANDING" 0.2730365808625 -0.0161687277463495 -0.107637894928571 -0.623101031168367 -0.585967142418112 0.154561322995663 0.615123534668367 0.10870478277551 0.234107010472449 -0.96781789994898 -0.959713562227041 0.229759376393367 0.0808743261341837 0.00767709978181122 -0.00724891943768878 -0.682815652993112 -0.678386582086227 0.0127334921704847 -0.020659932105102 -0.0827415060904082 0.0917853294044643 -0.766673970339286 -0.800675471045918 -0.254958358859923 -0.0988125627461224 -0.040476400288852 -0.0558282743354031 -0.732321370690816 -0.836112175331633 -0.181869952947832 -0.600932264175765 -0.0705082549148724 -0.600932264175765 -0.0705082549148724 -0.694917859209184 0.00435349747548469 -0.694597662936224 -0.0784602919170918 -0.798325916709184 -0.0127232345195408 -0.65109030186199 -0.610425833240306 -0.724046087155612 -0.61349959767602 -0.600274809826275 -0.739403453244898 -0.222545825808673 0.0360382137913265 -0.969983158673469 -0.699413168295663 -0.696726473912755 -0.76956529125 -0.694314518927551 -0.6803580612 -0.261122448979592 -0.0238396622303571 -0.168914575347832 -0.971583030510204 -0.703109561068878 -0.799353075357143 -0.689404846813776 -0.78740310059949 -0.803635337372449 -0.81386347597449 -0.0167778610493112 -0.0997774465610969 -0.977871272576531 -0.6317569828625 -0.745601688977041 -0.617271297821684 -0.679278323637755 -0.866942013778061 -0.625751216105357 -0.770504884821429 -0.866562009737245 -0.568792938145944 -0.823865297193878 -0.898688046316327
27 "LAYING" 0.277798919328859 -0.0169386590334393 -0.112273368370134 -0.574783321550336 -0.541012892132886 0.229911249449698 0.585139591107383 0.0234793061308725 0.120613102375168 -0.971679845234899 -0.969891146979866 0.169851469597315 0.076859186338255 0.0051839851588557 -0.00554795896677852 -0.624308492209396 -0.593582093143792 0.146075494462416 -0.0683332171546644 -0.0496441313538255 0.116262252263758 -0.745669027144295 -0.754439610369128 -0.132428734790268 -0.0873862322442852 -0.0464751059848658 -0.0600793214 -0.776155496711409 -0.796468156174497 -0.125396586840369 -0.535726883050671 -0.0820106853446309 -0.535726883050671 -0.0820106853446309 -0.626287365461409 -0.095862273999698 -0.622646577775503 -0.114364845899329 -0.778275050167785 -0.110266892475839 -0.600641532119463 -0.553874359468121 -0.646548247644295 -0.566781295338926 -0.565176644248322 -0.743159524496644 -0.216131719939933 0.0858186568151678 -0.959831977080537 -0.641991780991611 -0.618436710858725 -0.711004343278523 -0.63962383364094 -0.594512488954698 -0.349664429530201 -0.0750278092104698 -0.148034757114094 -0.960761824228188 -0.711546673275168 -0.745557413412416 -0.630494529231544 -0.758703337557047 -0.763234809362416 -0.762323536506711 -0.102116029167047 -0.0189862452485906 -0.968604376342282 -0.585787631892617 -0.673918073986577 -0.695616624725839 -0.609647345982886 -0.868222007348993 -0.577251204832215 -0.735008737516779 -0.849767682214765 -0.539910080385906 -0.796725772701342 -0.878661977718121
27 "STANDING" 0.275223067435897 -0.0162554117217949 -0.105403810015385 -0.990276643846154 -0.972196177948718 0.136888451395385 0.788037331794872 0.0657218505 0.219701605211973 -0.985853734871795 -0.982492101538462 0.331349209935897 0.0767283254358974 0.00997154866282051 -0.00266551938307692 -0.991831534358974 -0.985056905 0.0500284593616667 -0.0324471173435897 -0.0765120463525641 0.0809994171153846 -0.987584196794872 -0.983939928846154 -0.522283142116667 -0.0966434086025641 -0.0395641430128205 -0.0530710005410256 -0.992694551282051 -0.993396012564103 -0.182488446494872 -0.980278693846154 -0.18700606874359 -0.980278693846154 -0.18700606874359 -0.990332891538461 -0.101075483628205 -0.966683888076923 -0.0623029265923077 -0.994198412051282 -0.226408661298718 -0.990202906025641 -0.975155754871795 -0.978848418461538 -0.990398788205128 -0.971690637564103 -0.913214990294872 0.00478001959230769 0.134732177860513 -0.999701149871795 -0.991782158076923 -0.985147330128205 -0.988521791666667 -0.992649861923077 -0.986093858717949 -0.198974358974359 0.236213708785897 0.00676465025 -0.99980279474359 -0.986118446282051 -0.985987914871795 -0.978988605384615 -0.988087790769231 -0.982843103974359 -0.908045976794872 -0.03968716295 -0.181307490739744 -0.999852388205128 -0.978168563846154 -0.799292661025641 -0.706275751794872 -0.990108465769231 -0.809116809615385 -0.839439457051282 -0.980589148974359 -0.942800789487179 -0.538778673448718 -0.993693021410256 -0.862840863717949
28 "LAYING" 0.277532554764398 -0.0191721442063089 -0.109710873104188 -0.649040391307853 -0.573651895933508 0.0249844611486126 0.62376789513089 -0.14757775521466 -0.0469931021049738 -0.973873328062827 -0.960365626256545 -0.134631385823482 0.0807263062382199 0.0138224436546073 0.000824208324801046 -0.680813725392147 -0.651619848945026 0.103389348097775 -0.064496354556466 -0.0471474023101021 0.100840281329581 -0.740276591873298 -0.741285540196335 -0.0501202827151832 -0.0881213551172775 -0.0447972595862042 -0.0607680707408115 -0.720515676293194 -0.825038783246073 -0.23603788155411 -0.610030902501309 -0.0530375117037173 -0.610030902501309 -0.0530375117037173 -0.689429387759162 -0.0505930038282173 -0.648538641430367 -0.0645200858246073 -0.78929494326178 -0.159034752953717 -0.654156519193717 -0.584932500113874 -0.715134474431937 -0.647807192984293 -0.595110472615916 -0.839710027295811 -0.217894722988743 -0.0652270030997382 -0.970187240497382 -0.686723799059424 -0.670718095926963 -0.779061720358639 -0.704073382410995 -0.654855915271466 -0.362408376963351 -0.034209736104712 -0.277563092237149 -0.970017687172775 -0.674356656020942 -0.747067907931937 -0.673513886890838 -0.762030978010471 -0.740819453429319 -0.789492688138743 -0.151644339683717 -0.270613215077225 -0.976605311256544 -0.628763247405236 -0.768189203188482 -0.61462636607801 -0.675428720467801 -0.898861462620419 -0.612522023235026 -0.73790809206911 -0.900792053167539 -0.621167550689005 -0.806882151753927 -0.923211168010471
29 "LAYING" 0.279111521944767 -0.018471953048314 -0.108675612269477 -0.574295395364826 -0.598400275636657 0.183195123992471 0.683067625610465 0.115489757911628 0.208215370043721 -0.973282885843023 -0.964643161017442 0.315675967878488 0.0788382324713372 0.00900161248883721 -0.00355290542467733 -0.623456414216366 -0.635499779848779 0.0786830469118314 -0.0101831910869331 -0.0882883296441861 0.0881626266546221 -0.73469927369157 -0.634569173421512 -0.130875765558343 -0.100707751809855 -0.0464322029527616 -0.052785999031686 -0.736117664139535 -0.853639613139535 -0.0825718458107558 -0.553585593347965 -0.0486612479003198 -0.553585593347965 -0.0486612479003198 -0.664538060484884 -0.0447853077252326 -0.602228993700349 -0.0762147465662791 -0.802293906366279 -0.20864651869157 -0.579901000186134 -0.587686308146221 -0.680547675465116 -0.5727879490375 -0.630978844851831 -0.854427548043605 -0.165350787567733 0.128076957523023 -0.957086441540698 -0.629875853152035 -0.641289075786337 -0.768433928313954 -0.651564188964826 -0.655526116655523 -0.289883720930233 0.0107764076990698 -0.0815611305061628 -0.957088262034884 -0.685747413486628 -0.735972301656977 -0.689221357718023 -0.752567831707849 -0.588857987485174 -0.79731355255814 0.00201044246625 -0.253940049719767 -0.969637746773256 -0.589294014734302 -0.712910985665698 -0.684531116735465 -0.609879937469099 -0.862403099302326 -0.721968309647093 -0.722018434984302 -0.870453190784884 -0.61090805500843 -0.840464164156977 -0.844684384287791
30 "LAYING" 0.276305836721932 -0.0175856077340209 -0.10589355727859 -0.615890785389034 -0.519047387875457 -0.0731762491522976 0.696858200678851 0.0512698188974987 0.184343178348037 -0.974319118563969 -0.952288292767624 -0.150781239767885 0.0734799270148825 0.00730438257971279 -0.000653871890373369 -0.679007254150131 -0.6607705539047 0.0210015119944125 -0.0354229280326632 -0.0717482452402089 0.0834544586693995 -0.671005846122715 -0.538990663942298 -0.12437835701671 -0.0926769005274151 -0.0412903779669452 -0.0493556177875196 -0.780636429556136 -0.79894807305483 0.00419606993224543 -0.538131194183003 0.0156356700728198 -0.538131194183003 0.0156356700728198 -0.697050126998956 -0.0613266527167363 -0.510032754098198 0.0486629021589034 -0.785870931331593 -0.142213704439031 -0.635650125322193 -0.55849001001906 -0.634958546900783 -0.609238911508407 -0.531321491840992 -0.891745328955614 -0.302775397984856 -0.0844208556775196 -0.966196151436031 -0.685307771157441 -0.671673670524282 -0.755432212793734 -0.701879208571802 -0.672622022924282 -0.385169712793734 -0.131649976206266 -0.294148321077076 -0.966699485770235 -0.667418236692689 -0.629910665959817 -0.615699347830287 -0.676801995680601 -0.496310421449608 -0.810029710731071 -0.231709876750131 -0.361122796402089 -0.984320551018277 -0.600372067046214 -0.832718106396867 -0.687026182382507 -0.656339723754047 -0.896307347362924 -0.575800840653525 -0.669600510563003 -0.918457522741514 -0.470270666193212 -0.811292332428198 -0.908408967856397
